Recency,Frequency,Monetary,AvgTimeBetweenOrders,WeekendPurchaseRatio,PreviousOrderAmount
-0.6178643233063628,-0.25286811822469796,-0.11481352024943019,-0.04504169636281236,-0.5245744797959482,-0.027805175640451544
0.5239232437075625,-0.25286811822469796,-0.12661368880080578,0.11821116830660053,-0.5245744797959482,-0.03874215808278672
-0.842399953639645,-0.1759941177631115,0.002307255915341157,0.09706208384653382,-0.5245744797959482,0.007802385477867102
-0.909282907355942,-0.32974211868628445,-0.17302417623964822,0.015306510180580189,-0.5245744797959482,-0.02347957726390533
0.9013341968209521,-0.32974211868628445,-0.16986273663421186,-0.1638986564951682,-0.5245744797959482,0.02047919881842838
0.5430326590550759,-0.1759941177631115,0.03257812670474359,-0.19422948340753096,-0.5245744797959482,-0.03730737315752009
-0.34077780076741854,-0.32974211868628445,0.17039334718269092,-0.21547125748212184,-0.5245744797959482,-0.051894541843912734
-0.5700907849375793,-0.1759941177631115,-0.09250130530793015,0.02757424642281265,-0.5245744797959482,-0.04533575473788258
-0.8567320151502801,0.36212388546799384,0.46541348935939747,-0.16536283643882768,-0.5245744797959482,0.007513520820472953
-0.937947030377212,-0.09912011730152501,-0.07691294954040193,-0.2227479885828496,0.14231291650639535,-0.0414180041800991
-0.07802333973910935,-0.09912011730152501,-0.07654936667230684,-0.2014038605330457,-0.5245744797959482,-0.049908840410052495
-0.8232905382921317,-0.32974211868628445,-0.16417560803840836,-0.09432597433710792,-0.5245744797959482,-0.03931122794474652
0.8487833046152902,-0.4066161191478709,-0.07046610588497874,-0.29860321131183815,-0.5245744797959482,-0.023567480165586376
0.652911797303278,-0.32974211868628445,-0.17687469194747427,-0.11258263561262727,-0.5245744797959482,0.012484918259990319
1.0207680427429107,-0.4066161191478709,-0.19473942273867592,-0.29860321131183815,-0.5245744797959482,-0.0668640543885895
-0.8853961381715503,0.1315018840832344,0.06545917621767053,-0.07444952354301497,0.021839251592187723,-0.021488334050066202
0.9634397967003706,-0.25286811822469796,-0.10544416287331888,0.004482037025669211,-0.5245744797959482,-0.013661555670312278
-0.5796454926113359,-0.4066161191478709,-0.1666292729939529,-0.29860321131183815,-0.5245744797959482,-0.057967713622972115
-0.8567320151502801,-0.022246116839938542,-0.016002084783131042,-0.15970270365984768,-0.5245744797959482,-0.07922254144087289
1.8615823180335,-0.4066161191478709,-0.1884504779288255,-0.29860321131183815,-0.5245744797959482,0.01067802528099089
-0.6178643233063628,-0.022246116839938542,-0.03853660467826638,-0.10580504794889546,-0.5245744797959482,-0.03673757387358315
-0.6560831540013895,-0.32974211868628445,-0.11658364941295599,0.04111871539613716,-0.5245744797959482,0.03494779104307427
-0.8710640766609151,0.6696198873143396,0.12225151275291953,-0.1603853189658656,-0.2998100035111966,-0.04678549972684814
2.258102686494403,-0.4066161191478709,-0.14020268506320924,-0.29860321131183815,-0.5245744797959482,-0.06461648707123205
-0.7898490614339833,-0.32974211868628445,-0.03781290163605805,-0.2528806367054942,-0.5245744797959482,-0.04997192957834472
-0.7420755230651997,-0.4066161191478709,-0.0914320254063324,-0.29860321131183815,-0.5245744797959482,-0.0551336214518759
-0.3933286929730804,0.05462788362164793,-0.06881093816165064,-0.02107298828194939,-0.5245744797959482,-0.05241233348304067
1.0159906889060324,-0.4066161191478709,-0.1904934673781217,-0.29860321131183815,-0.5245744797959482,-0.05023282539053409
0.48570441301253575,-0.4066161191478709,-0.19886972412023612,-0.29860321131183815,-0.5245744797959482,-0.054311520028534996
0.5812514897501027,-0.022246116839938542,-0.11766262485770293,-0.009950593847545425,0.9259056071616492,-0.05270761056162996
-0.7229661077176863,-0.32974211868628445,-0.1341131914267138,3.1002813593302085,-0.5245744797959482,0.31697275609190056
2.29632151718943,-0.4066161191478709,-0.20032821082539473,-0.18779785170457738,-0.5245744797959482,-0.055048870250871365
-0.2500080778667299,-0.4066161191478709,-0.08625668298104747,-0.29860321131183815,-0.5245744797959482,-0.00340976919207172
-0.8567320151502801,-0.09912011730152501,0.23784939610446973,-0.06313265185308782,-0.5245744797959482,0.02030973267888449
-0.7229661077176863,-0.09912011730152501,-0.08641388928782384,-0.1375654352528117,0.18182815995612844,-0.03786812565196648
-0.8041811229446183,0.1315018840832344,0.09590733693894408,-0.12943085449415773,-0.5245744797959482,-0.020298215474773864
-0.5844228464482143,0.05462788362164793,1.4171688646740839,-0.19236148746946727,0.6704233191179814,0.19762013473244447
0.5143685360338058,-0.25286811822469796,-0.13450447584666375,-0.012911133513845853,0.7445955962919494,-0.02536802460168663
0.996881273558519,-0.4066161191478709,-0.18068365532751804,-0.29860321131183815,-0.5245744797959482,-0.059280126899745045
-0.6035322617957277,-0.022246116839938542,-0.02486034852752013,-0.08692462517135682,-0.5245744797959482,-0.04359629584202989
-0.6417510924907545,-0.1759941177631115,-0.13549203617028963,0.08703668562045691,-0.24016661960818406,-0.046210388609609056
0.07485198304099779,-0.022246116839938542,-0.13874973866842163,0.22524783519743385,-0.5245744797959482,0.0035917491402878295
-0.8471773074765234,1.6689818933149638,9.7995947423866,-0.2680216367048104,-0.5245744797959482,0.43225487434122456
2.176887671267471,-0.4066161191478709,-0.19067976031434566,-0.29860321131183815,3.1016257375980447,-0.049279957936311465
-0.9475017380509687,1.053989889622272,0.2660391878107755,-0.18549531066414518,-0.121663344529949,-0.050711227378269996
-0.42199281599435046,-0.1759941177631115,-0.06473188465102193,-0.0036631110908974594,-0.5245744797959482,-0.04538110741319545
0.8822247814734386,-0.32974211868628445,-0.1698724321773611,-0.23365637238237227,-0.5245744797959482,-0.04672110446837598
-0.6560831540013895,-0.4066161191478709,-0.1631284893782945,-0.29860321131183815,-0.5245744797959482,-0.043601179336567715
-0.8853961381715503,-0.022246116839938542,-0.12862551400426528,0.14068999089163234,0.25645325933506574,-0.05641020180617016
-0.5032078312212823,0.8233678882375126,0.15761462131204226,-0.09063828457733018,-0.0818407323234258,-0.00795996013567563
-0.9570564457247255,0.28524988500640736,-0.023097144751958048,-0.13667613322211297,-0.5245744797959482,-0.059326487768099706
-0.18312512415043303,-0.1759941177631115,0.026602209430853098,-0.05435868884205199,-0.5245744797959482,0.013184578132369387
-0.5892002002850927,-0.32974211868628445,-0.08410842763470279,-0.06126661473008638,-0.5245744797959482,-0.04779264083986803
-0.030249801370325877,-0.32974211868628445,-0.11154681474694537,0.056895275459975,0.8882307997082051,-0.05632357118332922
-0.8567320151502801,-0.25286811822469796,-0.1475179723692824,0.37299521198841623,-0.5245744797959482,-0.022660615229910173
-0.8376225998027668,0.20837588454482087,0.3463078970042252,-0.24835992294774623,-0.4012343363471729,-0.02070759076043315
-0.9188376150296986,0.1315018840832344,0.22497163718593993,-0.0954069608600005,-0.5245744797959482,0.026212395703245406
-0.7564075845758348,-0.4066161191478709,-0.18695113143468098,-0.29860321131183815,-0.5245744797959482,-0.039139479198385084
-0.7898490614339833,1.5921078928533774,0.517763882054719,-0.20243514132887583,-0.2456360015348718,-0.02636919873020754
-0.7564075845758348,-0.09912011730152501,0.145669712152225,-0.22954239816150268,-0.5245744797959482,0.05037163482220932
-0.9570564457247255,0.28524988500640736,0.9583515239959567,-0.2497702236978073,-0.5245744797959482,-0.009528362808589949
-0.5557587234269442,-0.25286811822469796,-0.1282910177656178,-0.05178430652352986,-0.5245744797959482,-0.06000839243052538
-0.5796454926113359,-0.022246116839938542,0.7597168538818595,0.04257898158289343,-0.5245744797959482,0.3205303686640805
-0.48409841587376895,-0.4066161191478709,-0.16945690889953816,-0.29860321131183815,-0.5245744797959482,-0.014664967293001516
-0.9522790918878471,2.514595898392415,0.6736668308162997,-0.22495056835030866,-0.35711230279373896,-0.03621321975537707
-0.8949508458453069,-0.32974211868628445,-0.0033971861503716617,-0.22420820681073178,-0.5245744797959482,-0.02145849018685203
2.301098871026308,-0.32974211868628445,-0.12555895221393185,-0.2631401754519393,-0.5245744797959482,-0.05959925629137187
1.245303673076193,-0.32974211868628445,-0.14520489278940124,0.17627690129070797,-0.5245744797959482,-0.02231202823915778
0.79145505857275,-0.4066161191478709,-0.19268881536261964,-0.29860321131183815,-0.5245744797959482,-0.06053504546755361
-0.9475017380509687,-0.4066161191478709,-0.19279200364327903,-0.29860321131183815,-0.5245744797959482,-0.06917989628924126
2.535189209033347,-0.4066161191478709,-0.17109822584693882,-0.29860321131183815,-0.5245744797959482,-0.05100461286729375
-0.8615093689871585,-0.09912011730152501,0.1419396981949676,-0.24944979416649002,-0.5245744797959482,-0.019480171043220734
-0.8567320151502801,-0.32974211868628445,-0.17458377360907704,0.7003858473906706,-0.5245744797959482,-0.057291810582051766
-0.6847472770226596,-0.4066161191478709,-0.13529397007452737,-0.29860321131183815,-0.5245744797959482,-0.0532748936665677
0.19906318279983484,-0.4066161191478709,-0.17170904506533854,-0.29860321131183815,3.1016257375980447,-0.05454147401933263
-0.7516302307389565,-0.4066161191478709,-0.17358166997072735,-0.29860321131183815,-0.5245744797959482,-0.05403943961856983
-0.8567320151502801,-0.022246116839938542,0.1301963178248945,-0.17910102768162098,0.3413837810742591,-0.032425631373789544
-0.21656660100858147,-0.09912011730152501,-0.1570473062073555,0.20814249490325357,1.1415175119796703,-0.050941908797427916
-0.909282907355942,0.1315018840832344,0.6727305183636053,-0.24030670229453982,-0.5245744797959482,-0.028153477961465424
-0.8806187843346719,-0.32974211868628445,-0.1748891832182769,-0.29860321131183815,-0.5245744797959482,-0.05653085900335855
-0.3216683854199051,-0.4066161191478709,-0.15573910042100958,-0.29860321131183815,-0.5245744797959482,-0.05769034013505627
-0.6943019846964162,-0.09912011730152501,0.950431650320651,0.23725446828854121,-0.5245744797959482,1.3561112735130896
-0.6130869694694844,0.28524988500640736,0.20250152339886715,-0.1343522086308291,-0.5245744797959482,-0.023953124975395073
-0.7516302307389565,-0.25286811822469796,0.015591535107341098,-0.20129934510210076,0.7808575984658893,-0.029564301185592088
-0.6465284463276328,0.1315018840832344,0.0027705643701137574,-0.044728017638424086,-0.5245744797959482,0.0033690931692470895
-0.622641677143241,-0.1759941177631115,-0.08160974765739408,-0.009950593847545425,-0.5245744797959482,-0.04331772652021754
1.928465271749797,-0.4066161191478709,-0.1732416334217089,-0.29860321131183815,-0.5245744797959482,-0.05156095832320601
1.216639550054923,-0.4066161191478709,-0.18208604639017054,-0.29860321131183815,-0.5245744797959482,-0.053872005520129725
-0.5127625388950391,-0.32974211868628445,-0.14744317817927424,-0.19672581691267602,-0.5245744797959482,-0.05039932382783585
-0.8710640766609151,-0.32974211868628445,-0.12232410349608014,-0.02982503636148034,-0.5245744797959482,-0.05150064461838641
-0.7086340462070513,-0.1759941177631115,-0.11157659391518936,-0.1676534872914517,-0.5245744797959482,-0.059108445692466455
-0.9140602611928204,0.1315018840832344,-0.12076866135942954,0.311690894184095,-0.5245744797959482,0.02944110893743488
-0.8806187843346719,-0.32974211868628445,-0.15330828924574527,-0.10784148150934904,-0.5245744797959482,-0.0607903460689577
2.29632151718943,-0.4066161191478709,-0.20077905358183262,-0.18779785170457738,-0.5245744797959482,-0.055048870250871365
1.0589868734379375,-0.4066161191478709,-0.19551091095783388,-0.29860321131183815,-0.5245744797959482,-0.06134375216301931
-0.06369127822847431,-0.09912011730152501,0.04950515996565808,-0.10758879465425919,0.10396689121901063,-0.029455293213990208
1.5367222571257724,-0.32974211868628445,0.007938981407434976,-0.28782684692650456,-0.5245744797959482,0.02752795669842873
2.3345403478844564,-0.4066161191478709,-0.19002946638455273,-0.29860321131183815,-0.5245744797959482,-0.08339139813920365
-0.9522790918878471,5.589555916855874,2.5597816994196143,-0.26250890694108264,-0.3839993171833177,0.0077992130025149875
-0.8089584767814967,0.9771158891606855,0.9206185476756504,-0.25186897800809555,-0.03734424844574465,-0.04728644570175898
-0.8232905382921317,-0.09912011730152501,0.06732487573509562,-0.24261155900852355,-0.5245744797959482,-0.032883546183565975
-0.8806187843346719,1.8996038946997231,0.6521531131070162,-0.24683354809476274,-0.3094609075776605,-0.05387399483615079
-0.703856692370173,-0.32974211868628445,-0.12509079598758466,0.043931228079122565,-0.5245744797959482,-0.051021607428285404
-0.8853961381715503,1.2846118910070314,0.770657581786938,-0.24481141749198165,-0.2776542315298203,-0.01879850785842946
-0.8519546613134018,0.20837588454482087,1.1995094612848627,-0.23728375651835784,-0.5245744797959482,0.011310541044928409
-0.9427243842140904,-0.4066161191478709,-0.15754662667953942,-0.29860321131183815,-0.5245744797959482,-0.04808146465967721
-0.909282907355942,-0.4066161191478709,-0.16819718082893817,-0.29860321131183815,-0.5245744797959482,-0.05976736012620574
-0.82806789212901,0.05462788362164793,0.17375423796148232,-0.18433989302929238,-0.5245744797959482,-0.03759866169688531
-0.8519546613134018,0.6696198873143396,0.6391860166837544,-0.21056035490320427,0.21020819583388722,-0.002318136546456961
1.7899220104803248,1.7458558937765503,1.4360135378621515,-0.2775585869843922,0.3642000832908148,0.2942520644053707
-0.8806187843346719,0.9771158891606855,0.14829166403528787,-0.024277877050152677,0.07979222310305063,0.011484892645667136
-0.8041811229446183,0.4389978859295803,0.23533825042882636,-0.21950011103651706,0.44549182039862323,-0.06873993971595327
1.5653863801470425,-0.4066161191478709,-0.15566915400257605,-0.29860321131183815,-0.5245744797959482,-0.04246593809593964
1.1019830579698426,-0.4066161191478709,-0.1328721619036159,-0.29860321131183815,-0.5245744797959482,-0.048035252848507744
2.5304118551964687,-0.4066161191478709,-0.18494969431316707,-0.29860321131183815,-0.5245744797959482,0.6189368039466571
-0.9140602611928204,-0.25286811822469796,-0.11477058284405514,-0.22911276636673064,0.859974694118122,-0.031635175925243265
0.6433570896295212,-0.4066161191478709,-0.18151262426677486,-0.29860321131183815,-0.5245744797959482,-0.03364178057610431
-0.937947030377212,1.1308638900838586,0.47561735598513655,-0.20781225787946841,0.18967707817559587,-0.04071372292133255
-0.7755169999233482,-0.4066161191478709,-0.17282333998870045,-0.29860321131183815,-0.5245744797959482,-0.05705760667705111
-0.6608605078382679,-0.25286811822469796,-0.15517675891835583,0.17872965366569954,-0.5245744797959482,-0.05543624837541013
-0.16879306263979799,-0.32974211868628445,-0.1746696484198271,-0.2133819623461898,-0.5245744797959482,-0.04561917880801705
-0.8853961381715503,0.20837588454482087,-0.0789933360847022,0.0008401582071944653,0.3483996466137168,-0.05675982122096375
2.1004500098774175,-0.4066161191478709,-0.17995648959132787,-0.29860321131183815,-0.5245744797959482,-0.05426756857769447
2.000125579302972,-0.32974211868628445,-0.20156785527089985,-0.29860321131183815,-0.5245744797959482,-0.09800316895964906
-0.5700907849375793,-0.25286811822469796,0.2280250407391423,0.28076382802720656,-0.5245744797959482,0.27145035482275937
-0.8615093689871585,-0.25286811822469796,-0.17675003496412742,-0.20413508195988778,-0.5245744797959482,-0.0527452501440362
1.7134843490902711,-0.4066161191478709,-0.17744118868290626,-0.29860321131183815,-0.5245744797959482,-0.0668518832175875
-0.8519546613134018,0.9771158891606855,0.2077135703803598,-0.04259820023661025,-0.3010415896826199,0.02874362755884503
0.6481344434663996,-0.4066161191478709,-0.05446915222759129,-0.29860321131183815,-0.5245744797959482,-0.0671099449378865
-0.5032078312212823,-0.09912011730152501,0.05318461859078037,-0.2143799133393801,-0.5245744797959482,-0.030266584385686263
1.8281408411753517,-0.4066161191478709,-0.1267279577022071,-0.29860321131183815,-0.5245744797959482,3.0352117653554673
-0.8758414304977935,-0.1759941177631115,-0.1507555912423196,1.4545816337081292,-0.5245744797959482,0.027100446333649532
0.9921039197216407,-0.4066161191478709,-0.13855652034423394,-0.29860321131183815,-0.5245744797959482,-0.047718802402455934
0.15128964443105136,-0.4066161191478709,-0.19961766602031744,-0.29860321131183815,-0.5245744797959482,-0.10443215633249592
-0.3216683854199051,-0.1759941177631115,-0.07699951688994838,0.2426204464337107,-0.5245744797959482,0.007547216932783992
-0.8376225998027668,-0.32974211868628445,-0.17715309254361566,-0.2968799121030961,0.3819755745525501,-0.09447894774923365
0.3949346901118471,-0.4066161191478709,-0.19248451641769002,-0.29860321131183815,-0.5245744797959482,-0.022344164783858377
-0.278672200888,0.20837588454482087,0.15389014766515585,-0.06287024038266577,-0.5245744797959482,0.009154863334639732
1.0876509964592076,-0.4066161191478709,0.008872523704943888,-0.29860321131183815,-0.5245744797959482,-0.05813283124965603
-0.6465284463276328,-0.32974211868628445,-0.19555384836320894,-0.29860321131183815,-0.5245744797959482,-0.10087896122309012
-0.42199281599435046,-0.4066161191478709,-0.1623043682106123,-0.29860321131183815,-0.5245744797959482,-0.057492570917604666
0.3137196748849152,-0.32974211868628445,-0.09405674744458076,-0.03846808135606591,-0.5245744797959482,-0.04905492650800797
0.7245721048564532,-0.4066161191478709,-0.1781351125568706,-0.29860321131183815,-0.5245744797959482,-0.04989879436414609
-0.5892002002850927,-0.1759941177631115,-0.021280615489075352,0.11262791493866108,0.11246069353002361,0.008877179807556103
-0.82806789212901,-0.09912011730152501,-0.03284739846607373,-0.26537701074040876,-0.5245744797959482,-0.08452419001279651
-0.9570564457247255,-0.09912011730152501,-0.06226021368677173,-0.24791299556201113,0.0018094227289863248,-0.057458443908716725
-0.6560831540013895,-0.32974211868628445,-0.15508465125843843,0.32883642559738757,-0.5245744797959482,-0.052073234563624796
-0.5844228464482143,-0.09912011730152501,-0.02227510120066494,-0.22481519121831695,-0.5245744797959482,-0.054293240882092704
-0.278672200888,-0.4066161191478709,-0.1631776596328369,-0.29860321131183815,-0.5245744797959482,-0.06337217101316212
-0.7755169999233482,-0.32974211868628445,-0.1913612184899753,-0.23562445841053792,-0.5245744797959482,-0.059379521869091755
-0.8710640766609151,1.2846118910070314,0.09670929686514239,-0.13542136869694363,-0.10224594042074417,-0.05380182497765855
-0.9188376150296986,0.8233678882375126,0.5658184565961477,-0.140629310205857,-0.025971949904274105,0.04792705763571186
1.4172884112038135,-0.25286811822469796,-0.13727324595455737,-0.15378766085517603,-0.5245744797959482,-0.057705167985299476
-0.9570564457247255,-0.25286811822469796,-0.11352401301058627,-0.22190408724275468,-0.5245744797959482,-0.05090038514101477
-0.5700907849375793,-0.09912011730152501,-0.1537709051617215,0.5301091420533893,-0.5245744797959482,-0.033498948487935
-0.9188376150296986,-0.022246116839938542,-0.07080683497279357,-0.10701400147839549,-0.5245744797959482,-0.0426076833543813
1.5606090263101642,-0.4066161191478709,-0.18279035834608043,-0.29860321131183815,-0.5245744797959482,-0.06270097296497477
-0.6751925693489029,0.20837588454482087,0.055635513391139466,-0.08569892403562734,-0.13441369691178437,-0.0318434263806389
-0.8901734920084285,-0.32974211868628445,-0.07082622605909197,0.008834735225527577,-0.5245744797959482,-0.06211673958415112
-0.8185131844552533,-0.4066161191478709,-0.18048074146018117,-0.29860321131183815,-0.5245744797959482,-0.04166405053466494
2.038344409997999,-0.32974211868628445,-0.10997613675677459,-0.20916155519614182,-0.5245744797959482,-0.049269360065348225
-0.33600044693054015,-0.4066161191478709,-0.1292778855504473,-0.29860321131183815,-0.5245744797959482,-0.05958399278291408
-0.5223172465687957,-0.32974211868628445,-0.15509780949556948,-0.13415868984733198,-0.5245744797959482,-0.042716328179515976
-0.7564075845758348,-0.25286811822469796,0.6680177918542967,-0.29527260418725015,-0.5245744797959482,-0.0010792808285223535
0.9921039197216407,-0.4066161191478709,-0.153948887632389,-0.29860321131183815,-0.5245744797959482,-0.06391470274456708
-0.8232905382921317,-0.32974211868628445,-0.16035417896002988,0.31194080987021133,-0.5245744797959482,-0.048571194176332835
-0.8567320151502801,0.05462788362164793,0.5719571204871855,-0.21929547426697682,-0.5245744797959482,-0.03695550277117143
-0.8662867228240368,2.053351895622896,1.3365019456727207,-0.24642081605076083,-0.2658961244695285,-0.013989248935542278
-0.8185131844552533,-0.25286811822469796,-0.13675730455126056,-0.015610449091943302,0.2425063354220119,-0.05337354436000893
1.3504054574875168,-0.32974211868628445,-0.17133576665409425,-0.06160422013062936,-0.5245744797959482,-0.07119072773870115
1.1784207193598963,-0.4066161191478709,-0.1368217106593231,-0.29860321131183815,-0.5245744797959482,-0.03381758637946642
-0.7898490614339833,-0.4066161191478709,-0.17889690523287935,-0.29860321131183815,-0.5245744797959482,-0.05336412208819474
-0.6035322617957277,-0.32974211868628445,-0.1354269375234307,-0.08181920472641013,0.6358095897701297,-0.04947040226370862
-0.7372981692283215,-0.32974211868628445,-0.12426944497508795,-0.2722848844253879,-0.5245744797959482,-0.05806549100620823
-0.015917739859690833,-0.25286811822469796,-0.17814342302242706,0.570241167255683,-0.5245744797959482,-0.05271520333400705
-0.16879306263979799,-0.4066161191478709,-0.1981148568321911,-0.29860321131183815,3.1016257375980447,-0.05615748096383713
1.7899220104803248,-0.022246116839938542,-0.09558587310696923,-0.1542769025796918,-0.5245744797959482,-0.0020473847857030362
-0.5844228464482143,-0.4066161191478709,-0.1378896054833281,-0.29860321131183815,-0.5245744797959482,-0.055929561297335534
0.7484588740408449,-0.4066161191478709,-0.1930731743946059,-0.29860321131183815,-0.5245744797959482,-0.05604027709492906
-0.7755169999233482,-0.32974211868628445,-0.1743870925909075,-0.29860321131183815,-0.5245744797959482,-0.056412862025563136
-0.923614968866577,0.4389978859295803,0.11446599160411006,-0.19897543026298098,-0.18937950171751186,-0.04712017251505839
1.1831980731967746,-0.4066161191478709,-0.17226238356363946,-0.29860321131183815,-0.5245744797959482,-0.06115036577932098
2.29632151718943,-0.4066161191478709,-0.19575814730813856,-0.18779785170457738,-0.5245744797959482,-0.055048870250871365
-0.7229661077176863,-0.32974211868628445,-0.16318597009839333,-0.24967903886026308,-0.5245744797959482,-0.09775164415962234
-0.8853961381715503,0.1315018840832344,1.0485200752835382,0.48186905821661485,0.43328972857227643,1.0353626009611476
-0.923614968866577,-0.4066161191478709,-0.18601204882680109,-0.29860321131183815,-0.5245744797959482,-0.022079284040126136
0.5239232437075625,-0.32974211868628445,-0.16580722944265983,-0.2755110019146947,-0.5245744797959482,-0.029767271821151107
-0.937947030377212,-0.25286811822469796,-0.056919354489153966,-0.22310944982117697,0.44241224484245,-0.04551413001067844
0.48570441301253575,-0.4066161191478709,-0.18816653702231315,-0.29860321131183815,-0.5245744797959482,-0.06163090164184409
-0.923614968866577,0.20837588454482087,0.13927065367375147,-0.1797792212100322,-0.5245744797959482,-0.03137193502420761
0.9921039197216407,-0.4066161191478709,-0.18744698921288303,-0.29860321131183815,-0.5245744797959482,-0.044689082391182286
0.2850555518636451,-0.4066161191478709,-0.1730657285674305,-0.29860321131183815,-0.5245744797959482,-0.0443960727189121
0.4188214592962389,-0.4066161191478709,-0.19460230005699436,-0.29860321131183815,-0.5245744797959482,-0.058741826273260106
-0.5509813695900658,-0.4066161191478709,-0.18035469939924154,-0.29860321131183815,-0.5245744797959482,-0.05708534492602602
-0.8519546613134018,0.6696198873143396,0.6102358173790327,-0.2323431329966113,0.4406730600859062,-0.04136141113911152
2.119559425224931,-0.4066161191478709,-0.19986005459904752,-0.29860321131183815,-0.5245744797959482,-0.06951872201935733
-0.9522790918878471,1.9764778951613096,0.08094295862694662,-0.2254367189706217,-0.3316914895090337,-0.03902647461248067
2.29632151718943,-0.4066161191478709,-0.19933926542417607,-0.18779785170457738,-0.5245744797959482,-0.055048870250871365
-0.7707396460864698,-0.32974211868628445,-0.16872281777538423,-0.15690101728391262,-0.5245744797959482,-0.0612707661173811
-0.9188376150296986,-0.32974211868628445,-0.1340397823142984,-0.2565284230034836,-0.5245744797959482,-0.05763424971207882
0.12262552140978127,-0.09912011730152501,-0.1550244003831541,-0.1836314060506368,0.11534320562652123,-0.09464226524761624
0.5478100128919543,-0.4066161191478709,-0.1895793161669112,-0.29860321131183815,-0.5245744797959482,-0.0510766932466722
1.2214169038918015,-0.32974211868628445,-0.161575124858033,-0.1909435864197506,-0.5245744797959482,-0.05775208711541343
-0.7898490614339833,0.1315018840832344,-0.05631615319751434,-0.09920771527622033,-0.5245744797959482,-0.062007200872019136
-0.7946264152708616,0.1315018840832344,-0.09271737741239809,-0.1627323832932923,-0.5245744797959482,-0.09612400026148964
-0.8615093689871585,-0.1759941177631115,0.11679984734788232,-0.15680894308376453,-0.5245744797959482,-0.02379996020819023
-0.5892002002850927,-0.4066161191478709,-0.1742070325038509,-0.29860321131183815,-0.5245744797959482,-0.06670331765408699
0.21817259814734824,-0.32974211868628445,-0.13179041630368346,0.034613319024134837,-0.5245744797959482,-0.05249948652896941
-0.7707396460864698,-0.4066161191478709,-0.19101564163058588,-0.29860321131183815,-0.5245744797959482,-0.07009385814749908
0.17995376745232144,-0.1759941177631115,-0.06755744294021804,-0.10730010405118923,-0.5245744797959482,-0.04755816415859959
-0.9475017380509687,1.5921078928533774,0.7365618192251753,-0.2054559846424619,0.06895156475508656,-0.008547057025740499
